Organization ID,Organization Name,Completed Reg Req,Reg Form,Signatory,T&C,Organization Type,Callink URL,Callink Designation,Primary Campus Advisor
289762,Consulting School,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/ConsultingSchool,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
46664,Consumer Advocacy and Protection Society,No,Approved,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/CAPS,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
120531,Consumer Protection Public Policy Order (Formerly Consumer Rights Workshop),No,Not Started,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/consumerrightsworkshop,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
361215,Content Creation at Berkeley,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/cc,LEAD Center Category: Media & Publications RSO,Melissa Landeros at melissalanderos@berkeley.edu
91859,Contra Costa Reentry Project,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/contracostareentry,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
235060,Convergent at Berkeley (Formerly Cal Convergent),No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/convergent,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
165200,Cook n' Serve ,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/cooknserve,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
46371,Cooking Club,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/cookingclubthe,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
91810,Cooking up Community,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/cookingupcommunity,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
46169,"Co-op Review, The",No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/coopreviewthe,LEAD Center Category: Media & Publications RSO,Melissa Landeros at melissalanderos@berkeley.edu
350849,Coordinate,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/coordinate,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
361237,Core Consulting Group,No,Not Started,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/coreconsultinggroup,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
289454,Corral Correspondence,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/corralcorrespondence,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
46246,Cosmopolitan Philosophy at Berkeley,No,Inprogress,2,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/cosmophil,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
92088,Covenant Reformed Christian Fellowship,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/covenantreformedchristianfellowship,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
289740,Crabbers and Anglers of Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/CrabbersandAnglersofBerkeley,LEAD Center Category: Environmental & Sustainability RSO,Sharon Daraphonhdeth atsdara@berkeley.edu
361803,Cracking the Coding Interview at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/crackingthecodinginterview,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
91301,Crafting Consent,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/craftingconsent,LEAD Center Category: Cultural & Identity/Women Interest RSO,Melissa Landeros at melissalanderos@berkeley.edu
378034,Cre8 Innovations at Berkeley,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/Cre8InnovationsatBerkeley,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
237717,Create at Berkeley,No,Not Started,1,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/CreateatBerkeley,LEAD Center Category: Engineering/Computer Science RSO,Jon Rey at jonrey@berkeley.edu
46563,Creative Applications to Life in Origami ,Yes,Approved,5,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/CALOrigami,LEAD Center Category: Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
302886,Creative Arts to Reinspire and Empower ,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/care,LEAD Center Category: Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
60610,Creative Residencies for Emerging Artists Teaching Empowerment,No,Inprogress,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/create,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
220452,Creative Writers Association,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/creativewritersassociation,LEAD Center Category: Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
144044,CREW's at Berkeley ,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/CREWSATBERKELEY,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
91905,Cricket Club of Berkeley,No,Not Started,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/cricketclubofberkeley,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
46396,Criminal Justice Policy Group,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/gacriminaljusticepolicygroup,OASIS Center Category: Academic RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
126330,Crisis Editorial Collective ,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/crisis,LEAD Center Category: Media & Publications RSO,Melissa Landeros at melissalanderos@berkeley.edu
325655,Critical Digital Undercommons,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/criticaldigitalundercommons,OASIS Center Category: Academic RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
385434,Critical Pacific Island Studies Collective (CPISC),No,Approved,2,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/cpisc,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
91257,Critical Urbanisms Working Group,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/criticalurbanismsworkinggroup,OASIS Center Category: Academic RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
55806,Crochet with Me,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/crochetwithme,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
129610,Crohn's and Colitis Awareness Society,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/C-CAS,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
46515,Crossroads Christian Fellowship: Chinese for Christ Berkeley Church,Yes,Approved,4,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/crossroadschristianfellowship,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
157549,Crossroads Dance Team - Need to change their name (remove Crossroads),No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/CrossroadsDance,LEAD Center Category: Performing Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
82999,Crosstalk,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/Crosstalk,LEAD Center Category: Spiritual RSO,Luly Sbeta at wsbeta@berkeley.edu
122515,Crossword Club,No,Not Started,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/crosswordclub,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
91962,Crowdfunding at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/crowdfunding,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
45932,CRSSO - Conservation & Resource Studies Student Organization,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/crsso,LEAD Center Category: Environmental & Sustainability RSO,Melissa Landeros at melissalanderos@berkeley.edu
92091,Cru,No,Inprogress,5,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/berkeleycru,LEAD Center Category: Spiritual RSO,Luly Sbeta at wsbeta@berkeley.edu
79410,"Crypto Club, The",No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/cryptoclub,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
220455,CS for Change,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/csforchange,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
56944,CS KickStart,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/CSK,LEAD Center Category: Engineering/Computer Science RSO,Jon Rey at jonrey@berkeley.edu
320214,Cub Support ,No,Not Started,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/cubsupport,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
324632,Cuban American Student Association,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/cubanamericanstudentassociation,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,Melissa Landeros at melissalanderos@berkeley.edu
46597,Cultural Analysis,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/culturalanalysis,LEAD Center Category: Media & Publications RSO,Melissa Landeros at melissalanderos@berkeley.edu
91479,Cultural Connections of Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/culturalconnections,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,Melissa Landeros at melissalanderos@berkeley.edu
351499,Cumbia Mix,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/cumbiamix,LEAD Center Category: Performing Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
91906,Curling Club at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/curlingclub,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
362029,Current Events Association of Berkeley ,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/currenteventsassociation,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
351507,CyberCubs  - Need to change their name (remove Cubs),No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/cybercubs,LEAD Center Category: Engineering/Computer Science RSO,Melissa Landeros at melissalanderos@berkeley.edu
46440,Cycling Club of Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/cyclingclubofberkeley,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
45934,CyKorean,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/cykorean,LEAD Center Category: Cultural & Identity/International RSO,
125205,D1abears - Need to change their name (remove Bear),No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/d1b,LEAD Center Category: Health & Wellness RSO (moving to various),Millicent Morris-Chaney at millicen@berkeley.edu
368855,DAES Black Film Collective,Yes,Approved,6,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/daesblackfilm,LEAD Center Category: Media & Publications RSO,Melissa Landeros at melissalanderos@berkeley.edu
46591,Daily Californian,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/dailycal,LEAD Center Category: Media & Publications RSO,Melissa Landeros at melissalanderos@berkeley.edu
76136,Dance Board of Berkeley Dance Community ,No,Approved,3,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/DanceBoard,LEAD Center Category: Performing Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
351409,Dance Creation,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/dancecreation,LEAD Center Category: Performing Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
91439,Dance For All Bodies,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/DanceforallbodiesBerkeley,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
342892,Dance Games at Berkeley ,Yes,Approved,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/dancegames,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
46151,Dance Junta,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/dancejunta,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
46018,Dance Marathon,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/dancemarathon,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
